universe;isin;name;ticker;group;missing_fields;preferred_method;mode;priority_score;status
ACTION;DK0060520450;NAPATECH;NAPA.OL;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;DK0060945467;5TH PLANET GAMES;5PG;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;DK0061412772;CADELER A/S;CADLR.OL;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105029005;FACEPHI;ALPHI.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105089009;LLEIDA;ALLLN.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105425005;PLASTICOS COMPUESTOS S.A. (KOMPUESTOS);ALKOM.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105463006;MAKING SCIENCE GROUP S.A.;ALMKS.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105590006;IMPULSE FITNESS SOLUTIONS S.A.;MLIFS;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105592002;SCIENTIA SCHOOL S.A.;MLSCI;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105639001;EMBENTION SISTEMAS INTELIGENTES SA;ALUAV.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105664009;HOTELES BESTPRICE;MLHBP;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105687000;ENERGY SOLAR TECH;ALETC.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105697009;MUTTER VENTURES, S.A.;MLMUT;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105704003;VIRTUALWARE;ALVIR.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105719001;NORTEM BIOGROUP;MLBIO;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105724001;RIBA MUNDO TECNOLOGIA;RMT;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105744009;ANDINO INVERSIONES GLOBAL, S.A.;MLAIG;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0105908000;INMOLECULE NANOTECH;MLINA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0106046008;EXXITA BE CIRCULAR;MLEXX;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0109429037;ISPD NETWORK;ALISP.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;ES0127797019;EDP RENOVAVEIS;EDPR.LS;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000030074;MALTERIES FCO-BEL.;MALT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000030769;PLACOPLATRE;MLPLC;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000031023;ELEC.STRASBOURG;ELEC.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000031106;TROC ILE;MLTRO;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000031577;VIRBAC;VIRP.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000031775;VICAT;VCT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000031973;FSDV;FSDV.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000032526;GUERBET;GBT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000032658;SYNERGIE;SDG.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000033003;TOUAX;ALTOU.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000033599;LEXIBOOK LINGUIST.;ALLEX.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000033888;GEVELOT;ALGEV.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000033904;JACQUET METALS;JCQ.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000034894;GAUMONT;GAM.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000035164;BENETEAU;BEN.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000035305;TRACTIAL;;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000035370;BASTIDE LE CONFORT;BLC.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000035719;ELECTRICITE ET EAUX DE MADAGASCAR;EEM.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000035784;TRANSITION EVERGREEN;EGR.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000036675;GROUPE CRIT;CEN.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000037640;ROUGIER S.A.;ALRGR.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000037871;CH.FER DEPARTEMENTAUX;MLCFD;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000038242;LUMIBIRD;LBIRD.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000038465;PASSAT;ALPAS.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000038531;HF COMPANY;ALHF.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000038606;MANITOU BF;MTU.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000039091;ROBERTET;RBT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000039109;SECHE ENVIRONNEM.;SCHP.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000039216;ALTAREIT;AREIT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000039232;AUREA;AURE.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000039620;MERSEN;MRN.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000044323;CRCAM ALP.PROV.CCI;CRAP.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000044364;CRCAM NORM.SEINE;CCN.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000044471;RAMSAY GENERALE DE SANTE;GDS.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000044943;LOGIC INSTRUMENT;ALLOG.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045122;ENTREPRENDRE;;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045213;CRCAM ILLE-VIL.CCI;CIV.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045239;CRCAM LOIRE HAUTE LOIRE CCI;CRLO.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045304;CRCAM TOURAINE CCI;CRTO.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045346;CRCAM SUD R.A.CCI;CRSU.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045528;CRCAM PARIS ET IDF;CAF.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045544;CA TOULOUSE 31 CCI;CAT31.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000045551;CRCAM MORBIHAN CCI;CMO.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000050049;VIEL ET COMPAGNIE;VIL.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000050353;LISI;FII.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000050395;CROSSWOOD;CROS.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000051070;MAUREL ET PROM;MAU.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000051302;HOCHE BAINS L.BAIN;MLHBB;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000051393;IDI;IDIP.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000052680;OENEO;SBT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000052920;DYNAFOND;MLDYN;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053027;AKWEL;AKW.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053035;GEA GRENOBL.ELECT.;GEA.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053043;ADVINI;ALAVI.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053225;METROPOLE TV;MMT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053324;ALPES (COMPAGNIE);CDA.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053381;DERICHEBOURG;DBG.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053415;G.A.I.;MLGAI;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053506;CEGEDIM;ALCGM.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053738;HOTELIM;MLHOT;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053837;ALTAMIR;;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000053944;FONCIERE VOLTA;SPEL.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054132;DELFINGEN INDUSTRY;ALDEL.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054199;ST DUPONT;DPT.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054231;HIGH CO;HCO.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054322;CIBOX INTER A CTIV;ALCBX.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054371;SPEED RABBIT PIZZA;MLSRP;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054421;BOURRELIER GROUP;ALBOU.PA;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
ACTION;FR0000054470;UBISOFT ENTERTAIN;4UBI;TECHNICAL_DERIVED;mm20|mm50|mm100|mm200|rsi14|macd_hist|atr14|bb_upper|bb_lower|rvol20|volatility_20d|volatility_60d|max_drawdown_1y|relative_strength;INTERNAL_FROM_OHLCV;COMPUTE;151;PENDING
